epoch_idx	precision@20	recall@20	ndcg@20	precision@40	recall@40	ndcg@40	precision@60	recall@60	ndcg@60	precision@80	recall@80	ndcg@80	precision@100	recall@100	ndcg@100
27.0	0.018221523612737656	0.0356132946908474	0.033857992496733	0.014919638633728027	0.05880500003695488	0.04108715784270379	0.012904728762805462	0.07912442088127136	0.047370446693103155	0.01156533882021904	0.09426018595695496	0.052039693504283974	0.01052410900592804	0.10744814574718475	0.055841710369759406
28.0	0.017784766852855682	0.03476777672767639	0.03220968136006281	0.014753668569028378	0.05895501375198364	0.03971268661907864	0.012858142144978046	0.07805629819631577	0.045777402074494614	0.011416842229664326	0.09276477992534637	0.050261746000638596	0.010450733825564384	0.10585731267929077	0.05410378893197498
29.0	0.017889587208628654	0.03632938489317894	0.032031338445719496	0.014928372576832771	0.06048192083835602	0.039773464557378124	0.012968786992132664	0.07963403314352036	0.0458327251118112	0.011691998690366745	0.09532058984041214	0.0506810090706616	0.010712787508964539	0.1091962680220604	0.05472544731481665
30.0	0.018116703256964684	0.03631925955414772	0.031835718442054746	0.01527777872979641	0.061732806265354156	0.040039132696408325	0.013242488726973534	0.08161110430955887	0.046293790095027806	0.01165269035845995	0.09554501622915268	0.05052831767009811	0.01066387165337801	0.10888616740703583	0.05447708391431174
31.0	0.019199861213564873	0.03844865784049034	0.035292054644841364	0.015618449077010155	0.06356640160083771	0.042943052617139904	0.013388074934482574	0.08253376930952072	0.04892094634287714	0.011709469370543957	0.09610047936439514	0.053037004881651396	0.010618448257446289	0.10850892961025238	0.05670614078447723
32.0	0.0187631007283926	0.037877157330513	0.03317036688041742	0.015356392599642277	0.06255008280277252	0.04090132442126411	0.01334148645401001	0.0824548527598381	0.04713593820149102	0.011814290657639503	0.09805992990732193	0.05184624250001356	0.010702305473387241	0.10963303595781326	0.05534226453798309
33.0	0.019357092678546906	0.03908579424023628	0.03328109045998491	0.015749476850032806	0.06483597308397293	0.041194657082767185	0.013626834377646446	0.0833335593342781	0.047214874156851105	0.011975891888141632	0.09879400581121445	0.05179710292293234	0.010737246833741665	0.10979142040014267	0.0550422015169824
34.0	0.01928720995783806	0.03862413763999939	0.034355711445854246	0.015740741044282913	0.06345168501138687	0.042014599835130735	0.01366759929805994	0.08422087877988815	0.0485833378841697	0.012111285701394081	0.09997083991765976	0.05331359593228441	0.010803633369505405	0.11093263328075409	0.05653460206640982
35.0	0.019863730296492577	0.04055829346179962	0.03577249629519439	0.015889238566160202	0.06482557207345963	0.04319527320828491	0.01384230237454176	0.08593273162841797	0.04986195322754064	0.012176800519227982	0.10128042101860046	0.05445118948708644	0.011013277806341648	0.11356794834136963	0.05811487566023866
36.0	0.020370371639728546	0.04074148088693619	0.037229133730574265	0.016055205836892128	0.06505255401134491	0.04446202214860478	0.013883067294955254	0.08653248846530914	0.051145586906563276	0.012237945571541786	0.10182172805070877	0.055721133762147185	0.010974843055009842	0.11351297795772552	0.059166354351451206
37.0	0.020667366683483124	0.04128333181142807	0.036860610266012166	0.016422081738710403	0.06595218926668167	0.044314920977545164	0.014086886309087276	0.08650123327970505	0.050679116012770996	0.012508735992014408	0.10275379568338394	0.05557881364021012	0.011170509271323681	0.11520417034626007	0.05911797731421554
38.0	0.020492663607001305	0.04156971350312233	0.036830035677206656	0.016168763861060143	0.06598600745201111	0.044220375019851425	0.013766597025096416	0.08410243690013885	0.049938113757182656	0.012137492187321186	0.09989994019269943	0.054588483203035776	0.01102375891059637	0.1139555349946022	0.058635915904987075
39.0	0.019741440191864967	0.040137115865945816	0.03459795467869646	0.015924179926514626	0.06511400640010834	0.04239209952268781	0.013789890334010124	0.08470994979143143	0.04866550392952256	0.012211741879582405	0.10118238627910614	0.053509412339236014	0.011083158664405346	0.11483296751976013	0.05747390452842989
40.0	0.02052760310471058	0.04183771088719368	0.034407171103466874	0.01621243916451931	0.06607571989297867	0.04189274125873554	0.01398206502199173	0.08579247444868088	0.04818667401587327	0.012272886000573635	0.10192187875509262	0.05291920517001605	0.011051710695028305	0.11564279347658157	0.05678176634924124
41.0	0.020824598148465157	0.04272550344467163	0.03603296479685021	0.016500700265169144	0.06660844385623932	0.043549021373516565	0.014051944948732853	0.08701638132333755	0.04986514891653116	0.012373341247439384	0.10282891243696213	0.05455226009281909	0.011303284205496311	0.11770951002836227	0.058840211934627025
42.0	0.021156534552574158	0.043838512152433395	0.036203245363228824	0.016221174970269203	0.06727707386016846	0.04325984808843381	0.014034475199878216	0.08744737505912781	0.049641455158475935	0.012360237538814545	0.10324013233184814	0.054307381819302544	0.011268343776464462	0.11789439618587494	0.0585523108178219
43.0	0.02108665183186531	0.043520525097846985	0.036437993504889195	0.016736548393964767	0.06796282529830933	0.04419086569149417	0.014296529814600945	0.08883248269557953	0.050650022424102166	0.012491266243159771	0.10274907946586609	0.05489165369493502	0.011268343776464462	0.11598596721887589	0.05870516723350294
44.0	0.020195668563246727	0.04186486825346947	0.03580048283235737	0.016710342839360237	0.06902987509965897	0.044576992057378736	0.014529467560350895	0.08977938443422318	0.051232677563643185	0.012845040298998356	0.10704230517148972	0.05636901715686947	0.011429070495069027	0.11862952262163162	0.05971784528841474
45.0	0.020230608060956	0.041353508830070496	0.035040579518221884	0.016736548393964767	0.06929358839988708	0.043958183121494715	0.014523644000291824	0.09047707915306091	0.050745860319568126	0.012731481343507767	0.10577040910720825	0.05532671805403799	0.011544374749064445	0.1191626787185669	0.05927901577430399
46.0	0.02075471729040146	0.042766641825437546	0.03675873454306569	0.017007337883114815	0.07048999518156052	0.04554881834439012	0.014494527131319046	0.08977595716714859	0.051709740034550214	0.012766421772539616	0.10541694611310959	0.05644545449666144	0.011572325602173805	0.1199602484703064	0.06066157342020038
47.0	0.020999301224946976	0.043388690799474716	0.03644844550995655	0.017234452068805695	0.07284336537122726	0.04578901001238015	0.014564407989382744	0.09081794321537018	0.05156765171287025	0.012893082574009895	0.10759538412094116	0.05660888884696851	0.011575819924473763	0.1203557476401329	0.06033704359543519
48.0	0.02035290002822876	0.04220391437411308	0.035657724994294156	0.016474494710564613	0.06855911761522293	0.043973843404973796	0.014319824054837227	0.08966239541769028	0.050641262162639845	0.012718379497528076	0.10630996525287628	0.05564208607900341	0.011589796282351017	0.1199188232421875	0.05967846719638662
49.0	0.02159329317510128	0.044586651027202606	0.03829924331019486	0.017103424295783043	0.07037821412086487	0.04631958516770968	0.014826461672782898	0.0927690640091896	0.05338277738038238	0.013002271763980389	0.10866763442754745	0.05809481980972093	0.011736546643078327	0.12172803282737732	0.06191724140506873
50.0	0.02171558327972889	0.045568373054265976	0.03779261809093826	0.017356744036078453	0.07180873304605484	0.04607052302568663	0.014838108792901039	0.09262242913246155	0.052669689990695316	0.013019741512835026	0.10866174846887589	0.05745931604139802	0.011712088249623775	0.12130729854106903	0.0611838789821222
51.0	0.02209993079304695	0.045567937195301056	0.03858091857551354	0.017531447112560272	0.07135249674320221	0.04663544056385611	0.01480899192392826	0.09241558611392975	0.05313767377042842	0.012941124849021435	0.10679580271244049	0.05753934909339725	0.011684136465191841	0.12038696557283401	0.061489802707257034
52.0	0.022134872153401375	0.04707536846399307	0.03836066479703552	0.017741091549396515	0.07434437423944473	0.047098754851749046	0.01498369500041008	0.09365872293710709	0.05329497677925255	0.013142034411430359	0.10836398601531982	0.057828492792297743	0.011823898181319237	0.1213628500699997	0.061612445001884335
53.0	0.021401118487119675	0.04520624876022339	0.03709314539883101	0.017505241557955742	0.0729425922036171	0.04609871253566436	0.014838108792901039	0.09190016984939575	0.05225612817914857	0.012919286265969276	0.10716094076633453	0.05678290180468064	0.011642208322882652	0.1203102096915245	0.06063836365991401
54.0	0.022414395585656166	0.046984706073999405	0.04014654131032823	0.01745283044874668	0.07318093627691269	0.04822096108723799	0.014925460331141949	0.09304297715425491	0.05459896572392427	0.013155137188732624	0.10896226763725281	0.05941972232750414	0.011848356574773788	0.1221843883395195	0.0632823025412111
55.0	0.022746333852410316	0.04734160378575325	0.03922157276148443	0.01767994463443756	0.07295524328947067	0.04722740585127068	0.015152574516832829	0.09523256868124008	0.05419214871965431	0.01337351556867361	0.11109945923089981	0.05904127325737928	0.011967156082391739	0.12332040071487427	0.0626911353294112
56.0	0.022938504815101624	0.04919643700122833	0.040517666576486075	0.017968203872442245	0.0762498751282692	0.04896922571409094	0.015222454443573952	0.09523265063762665	0.05516448740793976	0.013377881608903408	0.1105247512459755	0.05983935196667861	0.012058001011610031	0.12435979396104813	0.06389911157522571
57.0	0.02313067764043808	0.04973497614264488	0.04132324830783757	0.01782844215631485	0.07496590912342072	0.04917516882985853	0.01540298294275999	0.09683134406805038	0.05619764944385276	0.013443397358059883	0.1123691126704216	0.0608791962489109	0.01209992915391922	0.12435183674097061	0.06455179812128216
58.0	0.023060796782374382	0.04929375648498535	0.04150693673806207	0.017942000180482864	0.07610930502414703	0.04993452811368707	0.01530980784446001	0.09670542925596237	0.05649627759300764	0.01347396895289421	0.11312859505414963	0.061491651801179326	0.012162822298705578	0.12618359923362732	0.06537202245485535
59.0	0.0233053807169199	0.05006789416074753	0.040963161446924176	0.01818658411502838	0.07663813978433609	0.049401444108784345	0.015379688702523708	0.09807102382183075	0.05609483461865171	0.01358752604573965	0.11340241134166718	0.06086070585572051	0.012215233407914639	0.12668251991271973	0.06480404449311347
60.0	0.023549966514110565	0.05047577619552612	0.041585583941866615	0.018579665571451187	0.07756864279508591	0.050287113954938664	0.015659213066101074	0.0983288511633873	0.056862748805435674	0.013727287761867046	0.11482451111078262	0.061825359374156334	0.012309573590755463	0.12833690643310547	0.06577882589852185
61.0	0.024056605994701385	0.0517301969230175	0.04293284809235069	0.018501048907637596	0.07819494605064392	0.05123319860155328	0.015688329935073853	0.09851136058568954	0.05775544872549355	0.013823376968502998	0.11572952568531036	0.06293346966857817	0.012396925128996372	0.1282990723848343	0.06671209921177536
62.0	0.024074073880910873	0.05155190825462341	0.042666334914474434	0.01850978471338749	0.07863257825374603	0.051112722053144925	0.01553109847009182	0.09794285148382187	0.05724517699900605	0.0135875279083848	0.11354462802410126	0.061987521958408634	0.01223969180136919	0.12651802599430084	0.06587546957361583
63.0	0.02414395660161972	0.05199823155999184	0.04356458892983266	0.018597135320305824	0.07918684184551239	0.05214056179904285	0.015659214928746223	0.09951403737068176	0.05859583606170524	0.01366177573800087	0.11418690532445908	0.06314034659479177	0.012225715443491936	0.12622927129268646	0.06675776882349183
64.0	0.024336131289601326	0.0526266023516655	0.044981316253755496	0.01866701804101467	0.07842589169740677	0.05310901066032393	0.01567668281495571	0.09930435568094254	0.05961900308972764	0.013679245486855507	0.11447124183177948	0.0642257710817161	0.012267645448446274	0.12675364315509796	0.06789808942073369
65.0	0.024965059012174606	0.05427819862961769	0.04581457457250439	0.018798043951392174	0.08073432743549347	0.053894887698153836	0.015659213066101074	0.09861788153648376	0.05968183680079044	0.013653039932250977	0.11404496431350708	0.06435123980889167	0.012285116128623486	0.12659676373004913	0.0681189726183743
66.0	0.024807827547192574	0.05379204452037811	0.044702754657267946	0.018920335918664932	0.08088630437850952	0.05319290445950573	0.015589332208037376	0.09933061897754669	0.059027920928240704	0.01377533283084631	0.115866519510746	0.06411795207657772	0.012302584946155548	0.12768946588039398	0.06762958703889514
67.0	0.024580715224146843	0.05411955714225769	0.04450586592584124	0.0187631044536829	0.07928445190191269	0.052501203516623705	0.01593291573226452	0.10040044039487839	0.05930589873981571	0.013984976336359978	0.11716070026159286	0.06436434628790953	0.012515722773969173	0.12996114790439606	0.06810108330263075
68.0	0.024231305345892906	0.053292274475097656	0.04382753747835005	0.018806779757142067	0.08064372092485428	0.05254962468166677	0.01598532684147358	0.1015978679060936	0.05929789513846428	0.014120371080935001	0.11879359930753708	0.06456083211911674	0.012617049738764763	0.13108353316783905	0.0682052994043012
69.0	0.02449336275458336	0.054024554789066315	0.044278969427811184	0.018894130364060402	0.08023686707019806	0.05264282252911651	0.01606685295701027	0.10154511779546738	0.05948973471674415	0.014046122319996357	0.1167340949177742	0.06417353572846989	0.012557652778923512	0.12941952049732208	0.06788227909267937
70.0	0.024685537442564964	0.05351744592189789	0.04377706579440986	0.01909503899514675	0.08094777911901474	0.05243892418504076	0.015979502350091934	0.09969524294137955	0.058500933915147546	0.013910726644098759	0.11528865247964859	0.06325275752017404	0.012529700063169003	0.12850071489810944	0.0671568461005979
71.0	0.025366878136992455	0.05615715682506561	0.04563716143657156	0.018798043951392174	0.07976982742547989	0.05290476244749665	0.01583974063396454	0.10004498809576035	0.05943795895584952	0.013998078182339668	0.11683410406112671	0.06458640271482137	0.012529700063169003	0.12991365790367126	0.06839274242408626
72.0	0.02487771026790142	0.05498645454645157	0.04454732105417603	0.018929071724414825	0.07960011810064316	0.05241020120312546	0.015897974371910095	0.1002783328294754	0.058951329503754896	0.013950035907328129	0.11662355065345764	0.06395179511343062	0.0124807832762599	0.12984400987625122	0.0678178144743806
73.0	0.024388540536165237	0.05412378907203674	0.04385037240140872	0.018317611888051033	0.07878990471363068	0.05157425454620879	0.015781505033373833	0.10009101033210754	0.058502917850806496	0.013819009065628052	0.1158527061343193	0.06331643781161327	0.012484274804592133	0.12993595004081726	0.06747549102434686
74.0	0.024528304114937782	0.05402512475848198	0.04380318756444484	0.019156184047460556	0.08114387840032578	0.05260711942421094	0.01588050276041031	0.10073980689048767	0.05883169829250737	0.01396313775330782	0.11771222949028015	0.0639694405095025	0.012519218027591705	0.1304035484790802	0.06779414216608651
75.0	0.024790355935692787	0.05489734932780266	0.045225733490336144	0.018972747027873993	0.0807984471321106	0.05350563745639668	0.015950385481119156	0.10058890283107758	0.059902196454725685	0.014015549793839455	0.11708501726388931	0.0649662945546116	0.012582110241055489	0.13043126463890076	0.06890239197643419
76.0	0.025069881230592728	0.05501982942223549	0.045116364477050426	0.019051363691687584	0.0818917378783226	0.05360005586956952	0.01588050276041031	0.10088485479354858	0.05972033895646243	0.014076693914830685	0.11774159222841263	0.06499577955651939	0.012501746416091919	0.13006249070167542	0.06859770170785136
77.0	0.025139762088656425	0.05559176579117775	0.045354115955452	0.019383300095796585	0.08152737468481064	0.053791685719552104	0.016084322705864906	0.10071881860494614	0.05987559576259925	0.013976240530610085	0.11633886396884918	0.06462767838524083	0.012578615918755531	0.1304122358560562	0.06875787818768063
78.0	0.024528300389647484	0.054954759776592255	0.045269990381068693	0.01893780566751957	0.08041302114725113	0.053619234774639896	0.016020264476537704	0.10072061419487	0.06017596658718833	0.014037387445569038	0.11803540587425232	0.06542114023490002	0.012571626342833042	0.13115552067756653	0.06930430251680775
79.0	0.02505241334438324	0.054629866033792496	0.04515336559223352	0.019199861213564873	0.08028576523065567	0.05326709833041382	0.01604938507080078	0.10046686232089996	0.05957000085204337	0.01404175441712141	0.1174171194434166	0.06467222052270429	0.01256114523857832	0.13139241933822632	0.06866812052467322
80.0	0.025716282427310944	0.055513277649879456	0.04632807168865321	0.01954926736652851	0.08294092118740082	0.054899948831799085	0.016218263655900955	0.10290207713842392	0.0611728366744654	0.014164045453071594	0.11942552775144577	0.06616719817063656	0.012672956101596355	0.13238602876663208	0.07000642666220175
81.0	0.02522711269557476	0.05452541634440422	0.04440084072565747	0.019313417375087738	0.0819072276353836	0.053008443126739836	0.016043560579419136	0.10215798020362854	0.05934265431918298	0.014098533429205418	0.11936335265636444	0.06454741090871621	0.012662473134696484	0.13315701484680176	0.06859129352393799
